MonthYear,Actor2Name                     ,Count
201805   ,KIROV                          ,48
201710   ,ROSSIYSKAYA                    ,12
201502   ,RUSSIA                         ,28248
201507   ,CHUKOTKA                       ,30
201602   ,VIMPELCOM                      ,116
201509   ,IVANOVO                        ,46
201503   ,MOLOTOV                        ,163
202002   ,ST PETERSBURG                  ,601
202002   ,YEVGENY PRIMAKOV               ,2
201507   ,OMSK                           ,240
201509   ,IGOR SHUVALOV                  ,48
201508   ,NOVOSIBIRSK                    ,202
201511   ,TAMBOV                         ,26
201907   ,NOVOSIBIRSK                    ,165
201907   ,KAZAN                          ,80
201504   ,DMITRIY MEDVEDEV               ,28
201601   ,SARATOV                        ,42
201601   ,IRKUTSK                        ,89
201903   ,VLADIMIR                       ,1475
201903   ,MORDOVIA                       ,8
201903   ,VIMPELCOM                      ,10
201511   ,ALEKSANDR BORTNIKOV            ,7
201504   ,LENINGRAD                      ,61
201908   ,INGUSHETIA                     ,38
201504   ,ELVIRA NABIULLINA              ,15
201609   ,TVER OBLAST                    ,1
201904   ,SARATOV                        ,52
201904   ,KHAKASSIA                      ,73
201904   ,CHUKOTKA                       ,19
202003   ,GORKY                          ,3
201809   ,GROZNY                         ,26
201705   ,VALENTINA MATVIYENKO           ,2
201509   ,ROSSIYSKAYA                    ,9
201604   ,ARKHANGELSK                    ,30
201907   ,NIZHNY NOVGOROD                ,44
201509   ,MECHEL                         ,38
201909   ,KIROV                          ,30
201909   ,SAMARA                         ,178
201504   ,VOLOGDA                        ,11
201611   ,VALENTINA IVANOVNA MATVIYENKO  ,3
201912   ,TYUMEN                         ,114
201504   ,KARELIA                        ,39
201807   ,BURYAT                         ,9
201607   ,OPEN JOINT STOCK COMPANY       ,2
201906   ,RUSSIE                         ,16
201508   ,CHEREPOVETS                    ,14
201602   ,PRIMORSKY                      ,1
201907   ,MOSKVA                         ,8
201509   ,MIKHAIL SHVYDKOY               ,7
201801   ,NEVA RIVER                     ,2
201602   ,CHUVASHIA                      ,3
201902   ,GROZNY                         ,26
201911   ,CHUVASH                        ,2
202002   ,ROSTOV ON DON                  ,23
201602   ,CHUVASH                        ,1
201910   ,KARELIA                        ,46
201502   ,ADYGEA                         ,1
201908   ,ROSSIYSKAYA                    ,1
201910   ,CHEREPOVETS                    ,3
201506   ,ELVIRA NABIULLINA              ,1
201607   ,MIKHAIL SHVYDKOY               ,2
202003   ,MARI EL                        ,2
201805   ,BORIS GRYZLOV                  ,5
201912   ,PERM KRAI                      ,8
201807   ,IGOR SECHIN                    ,5
201507   ,VALENTINA MATVIYENKO           ,1
201506   ,SERGEY STEPASHIN               ,1
201804   ,RUSSIE                         ,5
201905   ,NIZHNI NOVGOROD                ,2
201905   ,ELVIRA NABIULLINA              ,3
201511   ,MAGADAN                        ,2
201606   ,MORDOVIA                       ,8
201606   ,CHUVASH                        ,8
201509   ,NIZHNIY NOVGOROD               ,2
201504   ,TATYANA GOLIKOVA               ,1
201607   ,NEVA RIVER                     ,1
201807   ,SEVERSTAL                      ,2
202003   ,VLADIMIR                       ,1484
202005   ,DAGESTAN                       ,12
202005   ,IVANOVO                        ,3
201602   ,RUSSIAN                        ,54650
201702   ,KAZAN                          ,118
201702   ,BELGOROD                       ,55
201702   ,LADOGA                         ,11
201704   ,SIBERIA                        ,188
201704   ,SAKHALIN                       ,87
201603   ,VLADIMIR PUTIN                 ,4682
201701   ,SAMARA                         ,309
201701   ,IRKUTSK                        ,160
201701   ,LIPETSK                        ,76
201702   ,VOLOGDA                        ,38
201608   ,TYUMEN                         ,157
201608   ,ASTRAKHAN                      ,66
201705   ,NOVGOROD                       ,194
201705   ,IVANOVO                        ,49
201706   ,KALININGRAD                    ,216
201611   ,KURSK                          ,9
201708   ,CHUKOTKA                       ,1
201707   ,UDMURT                         ,1
201609   ,PSKOV                          ,114
201801   ,SERGEY LAVROV                  ,199
201710   ,KALUGA                         ,52
201711   ,LENINGRAD                      ,97
201710   ,TAMBOV                         ,9
201801   ,YAROSLAVL                      ,33
201801   ,PETROGRAD                      ,18
201804   ,KURSK                          ,25
201605   ,YAROSLAVL                      ,61
201605   ,CHECHEN REPUBLIC               ,70
201507   ,VLADIMIR PUTIN                 ,3206
201511   ,KRASNOYARSK                    ,180
201802   ,LIPETSK                        ,26
201709   ,RUSSIE                         ,1
202005   ,ASTRAKHAN                      ,5
201603   ,BELGOROD                       ,54
201512   ,TOMSK                          ,67
201507   ,VLADIVOSTOK                    ,132
201907   ,MURMANSK                       ,63
201907   ,VOLGOGRAD                      ,81
201907   ,PENZA                          ,31
201712   ,ORENBURG                       ,37
201903   ,RUSSIAN FEDERATION             ,964
201603   ,KHAKASSIA                      ,79
201601   ,CHEREPOVETS                    ,9
201506   ,SARATOV                        ,11
201601   ,KIROV                          ,44
201603   ,PENZA                          ,40
201908   ,BURYAT                         ,10
201808   ,RUSSIA                         ,92706
201811   ,IRKUTSK                        ,133
201811   ,KALUGA                         ,20
201603   ,MORDOVIA                       ,6
201609   ,VLADIMIR VLADIMIROVICH PUTIN   ,10
201805   ,RUSSIE                         ,7
201904   ,ARKHANGELSK                    ,66
201807   ,VLADIVOSTOK                    ,182
201807   ,ALTAI                          ,55
201809   ,KARELIA                        ,38
201901   ,VLADIMIR VLADIMIROVICH PUTIN   ,1
201705   ,YEGOR GAIDAR                   ,1
201712   ,SVERDLOVSK                     ,70
201712   ,NEVA RIVER                     ,1
201804   ,CHEREPOVETS                    ,11
201607   ,NOVGOROD                       ,148
201607   ,TYUMEN                         ,177
201606   ,TATARSTAN                      ,218
201604   ,YAKUTIA                        ,49
201508   ,NOVAYA ZEMLYA                  ,12
201912   ,IBN AL KHATTAB                 ,5
201807   ,LAKE LADOGA                    ,5
201808   ,NOVGOROD                       ,167
201808   ,GROZNY                         ,55
202001   ,RUSSIE                         ,2
201907   ,VOLKHOV                        ,4
201907   ,VALENTINA MATVIYENKO           ,7
202001   ,GORKY                          ,12
201808   ,STALINGRAD                     ,39
201808   ,IVANOVO                        ,20
201807   ,RUSSLAND                       ,9
201709   ,SEVERSTAL                      ,2
202002   ,SERGEY KISLYAK                 ,11
201712   ,TATYANA GOLIKOVA               ,1
201906   ,NIZHNI NOVGOROD                ,2
201910   ,CHECHNYA                       ,139
201910   ,BRYANSK                        ,15
201502   ,TOMSK                          ,6
201607   ,KHANTY MANSI                   ,1
201511   ,SERGEY LEBEDEV                 ,4
201509   ,VOLGA RIVER                    ,1
201505   ,NIZHNI NOVGOROD                ,1
201910   ,LADOGA                         ,4
201602   ,GORKI                          ,7
201602   ,NENETS AUTONOMOUS OKRUG        ,1
201606   ,PETROGRAD                      ,3
201606   ,NIZHNI NOVGOROD                ,2
201808   ,NIZHNIY NOVGOROD               ,1
202004   ,VLADIMIR PUTIN                 ,1831
202005   ,MOLOTOV                        ,20
201611   ,KEMEROVO                       ,67
201611   ,SVERDLOVSK                     ,134
201611   ,NEVA                           ,44
201610   ,MOSCOW                         ,17287
201703   ,SVERDLOVSK                     ,125
201703   ,ULYANOVSK                      ,56
201701   ,KALININGRAD                    ,336
201701   ,KEMEROVO                       ,40
201701   ,PETROGRAD                      ,24
201608   ,PERM KRAI                      ,28
201608   ,OPEN JOINT STOCK COMPANY       ,3
201709   ,TATARSTAN                      ,139
201709   ,SERGEY LAVROV                  ,246
201610   ,SIBERIA                        ,251
201708   ,TATARSTAN                      ,94
201706   ,KRASNOYARSK                    ,123
201706   ,YAROSLAVL                      ,71
201706   ,TOMSK                          ,37
201707   ,VALENTINA MATVIYENKO           ,15
201703   ,YAKUTIA                        ,26
201705   ,RUSSLAND                       ,29
201706   ,KAMCHATKA                      ,23
201709   ,CHECHEN REPUBLIC               ,57
201612   ,LENINGRAD                      ,124
201701   ,IGOR SHUVALOV                  ,35
201803   ,VOLGOGRAD                      ,112
201803   ,PSKOV                          ,170
201803   ,KALMYKIA                       ,3
201710   ,GORKI                          ,19
201711   ,ORENBURG                       ,93
201701   ,TSARITSYN                      ,1
201803   ,ROSTOV NA DONU                 ,2
201605   ,URALS                          ,106
201805   ,IGOR SECHIN                    ,36
201702   ,GROZNYY                        ,2
201705   ,NIZHNIY NOVGOROD               ,1
201605   ,KRASNOYARSK                    ,169
201805   ,BELGOROD                       ,19
201605   ,ELVIRA NABIULLINA              ,7
201508   ,ULYANOVSK                      ,46
202001   ,RASHID NURGALIYEV              ,12
201802   ,NOVOSIBIRSK                    ,205
201802   ,SVERDLOVSK                     ,86
201509   ,KRASNODAR                      ,104
201510   ,KHAKASSIA                      ,59
201601   ,TATARSTAN                      ,64
201603   ,INGUSHETIA                     ,156
201507   ,BASHKORTOSTAN                  ,122
201511   ,KOMI REPUBLIC                  ,10
201505   ,VOLGOGRAD                      ,167
201911   ,ROSTOV                         ,139
201710   ,SEVERSTAL                      ,1
201907   ,SERGEY KISLYAK                 ,9
201506   ,GENNADY YANAYEV                ,2
201505   ,CHECHEN REPUBLIC               ,25
201908   ,VOLOGDA                        ,26
201808   ,MOSCOW                         ,9287
201810   ,MOSCOW                         ,10031
201904   ,LENINGRAD                      ,148
201904   ,KRASNODAR                      ,94
201510   ,VOLOGDA                        ,14
201503   ,CHECHEN REPUBLIC               ,52
201809   ,TATARSTAN                      ,70
201809   ,KURGAN                         ,13
201701   ,MIKHAIL SHVYDKOY               ,5
201506   ,MIKHAIL GORBACHEV              ,56
201503   ,ARKHANGELSK                    ,25
201803   ,YAMALO NENETS                  ,2
201505   ,NEVA RIVER                     ,3
201806   ,SVERDLOVSK                     ,64
201607   ,SAKHALIN                       ,46
201507   ,INGUSHETIA                     ,44
201906   ,SAMARA                         ,139
201808   ,KURSK                          ,94
201808   ,DAGESTAN                       ,56
201808   ,KHAKASSIA                      ,34
201904   ,STALINGRAD                     ,14
201904   ,SERGEY SHOYGU                  ,10
201601   ,BASHKORTOSTAN                  ,32
201903   ,LADOGA                         ,5
201812   ,VLADIMIR PUTIN                 ,4004
201812   ,VLADIMIR                       ,1326
201603   ,RUSSIE                         ,6
201910   ,RYAZAN                         ,29
201910   ,CHELYABINSK                    ,173
201910   ,BURYAT                         ,11
201906   ,ONEGA                          ,2
201906   ,NIZHNIY NOVGOROD               ,1
201505   ,RUSSLAND                       ,3
201907   ,RUSSLAND                       ,5
201810   ,NIKOLAY PATRUSHEV              ,1
201907   ,VLADIMIR VLADIMIROVICH PUTIN   ,3
201711   ,NORTH OSSETIA ALANIA           ,1
201808   ,ONEGA                          ,4
201904   ,NOVAYA ZEMLYA                  ,1
201911   ,VIMPELCOM                      ,1
201907   ,JEWISH AUTONOMOUS OKRUG        ,1
201805   ,OPEN JOINT STOCK COMPANY       ,2
201812   ,MORDOVIA                       ,7
201807   ,NORTH OSSETIA ALANIA           ,2
201802   ,VOLGA RIVER                    ,3
201606   ,NEVA                           ,47
201511   ,KABARDINO BALKAR               ,1
201912   ,NENETS AUTONOMOUS OKRUG        ,2
201806   ,RYAZAN                         ,2
201908   ,VLADIMIR VLADIMIROVICH PUTIN   ,4
201511   ,CHUKOTKA                       ,1
202003   ,MOLOTOV                        ,58
202003   ,BRYANSK                        ,10
201702   ,SIBERIA                        ,245
201702   ,ORENBURG                       ,151
201707   ,KRASNODAR                      ,182
201707   ,KAZAN                          ,171
201704   ,KALININGRAD                    ,123
201611   ,MOSKVA                         ,18
201704   ,VLADIMIR VLADIMIROVICH PUTIN   ,1
201611   ,DMITRIY MEDVEDEV               ,2
201701   ,YAKUTIA                        ,31
201701   ,VLADIVOSTOK                    ,117
201701   ,MIKHAIL GORBACHEV              ,219
201608   ,MURMANSK                       ,110
201608   ,MOLOTOV                        ,129
201608   ,MIKHAIL GORBACHEV              ,104
201608   ,BORIS GRYZLOV                  ,3
201706   ,ALTAI                          ,58
201706   ,ULYANOVSK                      ,30
201707   ,VIMPELCOM                      ,10
201703   ,PRIMORSKY                      ,3
201705   ,KHAKASSIA                      ,49
201610   ,NOVAYA ZEMLYA                  ,3
201709   ,LIPETSK                        ,15
201707   ,TAMBOV                         ,13
201609   ,SERGEY LAVROV                  ,486
201803   ,RUSSIAN                        ,77496
201608   ,VALENTINA MATVIYENKO           ,2
201805   ,RUSSIAN                        ,39026
201710   ,MECHEL                         ,9
201510   ,GROZNY                         ,75
201703   ,TULA OBLAST                    ,1
201605   ,VLADIMIR                       ,2378
201602   ,VORONEZH                       ,44
201603   ,SAINT PETERSBURG               ,152
202001   ,KEMEROVO                       ,18
201901   ,BELGOROD                       ,21
201505   ,RUSSIE                         ,2
201505   ,MOLOTOV                        ,141
201502   ,INGUSHETIA                     ,5
201911   ,NIZHNY NOVGOROD                ,37
202002   ,BELGOROD                       ,18
201807   ,RUSSIAN                        ,57784
201903   ,ONEGA                          ,1
201504   ,MIKHAIL GORBACHEV              ,92
201803   ,VOLGA RIVER                    ,1
201601   ,CHECHEN REPUBLIC               ,41
201908   ,IRKUTSK                        ,133
201811   ,GROZNY                         ,39
201811   ,SAKHALIN                       ,42
201601   ,SEVERSTAL                      ,2
201807   ,LENINGRAD                      ,76
201810   ,ST. PETERSBURG                 ,21
201905   ,TOMSK                          ,39
201905   ,YEVGENY PRIMAKOV               ,9
201809   ,SMOLENSK                       ,46
201809   ,URALS                          ,78
201809   ,SERGEY SHOYGU                  ,26
201806   ,ORENBURG                       ,22
201507   ,OPEN JOINT STOCK COMPANY       ,2
201503   ,MECHEL                         ,31
201603   ,STAVROPOL                      ,67
201901   ,ST. PETERSBURG                 ,26
201901   ,SERGEY IVANOV                  ,8
201810   ,ORENBURG                       ,32
201811   ,ASTRAKHAN                      ,50
201806   ,TAMBOV                         ,14
201803   ,YEVGENY PRIMAKOV               ,1
201701   ,AMUR OBLAST                    ,1
201607   ,CHELYABINSK                    ,238
201607   ,KURSK                          ,34
201909   ,KRASNOYARSK                    ,141
201508   ,RUSSLAND                       ,5
201810   ,SEVERSTAL                      ,4
201503   ,NOVAYA ZEMLYA                  ,11
201905   ,MIKHAIL GORBACHEV              ,73
201502   ,STAVROPOL                      ,14
201906   ,TYUMEN                         ,100
201808   ,KURGAN                         ,15
202001   ,VLADIMIR FILIPPOV              ,1
201508   ,GORKI                          ,12
201502   ,MUHANNAD                       ,4
201808   ,RYAZAN                         ,29
201902   ,ASTRAKHAN                      ,52
201902   ,ULYANOVSK                      ,35
201911   ,GROZNY                         ,6
201812   ,KHABAROVSK                     ,140
201812   ,BURYAT                         ,10
201812   ,SAKHALIN                       ,64
201910   ,KURSK                          ,25
201601   ,MORDOVIA                       ,2
201605   ,OPEN JOINT STOCK COMPANY       ,3
201908   ,MOSKVA                         ,4
201806   ,MECHEL                         ,10
201810   ,LADOGA                         ,8
201907   ,GORKIY                         ,2
201912   ,GROZNY                         ,24
201510   ,YELENA SKRYNNIK                ,1
201604   ,VALENTINA MATVIYENKO           ,10
201912   ,CHEREPOVETS                    ,2
201805   ,ROSSIYSKAYA                    ,1
201909   ,LAKE LADOGA                    ,1
201504   ,NENETS AUTONOMOUS OKRUG        ,1
201812   ,ELVIRA NABIULLINA              ,1
201503   ,PETERBURG                      ,2
201801   ,MIKHAIL LESIN                  ,2
201606   ,MAGADAN                        ,23
202003   ,PRIMORSKY                      ,2
201602   ,ONEGA                          ,2
201606   ,OPEN JOINT STOCK COMPANY       ,6
201507   ,YEVGENY PRIMAKOV               ,2
202004   ,KOLA PENINSULA                 ,3
202005   ,KRASNOYARSK                    ,17
202005   ,SAKHALIN                       ,6
201702   ,KHABAROVSK                     ,60
201704   ,TYUMEN                         ,139
201704   ,SANKT PETERBURG                ,1
201611   ,CHECHNYA                       ,208
201611   ,OMSK                           ,210
201703   ,KALININGRAD                    ,123
201703   ,MIKHAIL GORBACHEV              ,58
201703   ,OMSK                           ,211
201611   ,MIKHAIL FRADKOV                ,1
201610   ,VORONEZH                       ,51
201610   ,ROSSIYSKAYA                    ,22
201708   ,KHANTY MANSI                   ,4
201708   ,KHABAROVSK                     ,57
201708   ,GROZNY                         ,50
201706   ,VORONEZH                       ,42
201705   ,NOVOSIBIRSK                    ,199
201610   ,KALMYKIA                       ,5
201610   ,MOBILE TELESYSTEMS             ,1
201709   ,URALS                          ,68
201609   ,CHUVASHIA                      ,7
201612   ,TOMSK                          ,43
201512   ,RUSSIAN                        ,57708
201901   ,SERGEY LAVROV                  ,101
201701   ,CHUVASHIA                      ,10
201701   ,VLADIMIR VLADIMIROVICH PUTIN   ,2
201803   ,RUSSIE                         ,14
201711   ,VOLOGDA                        ,16
201710   ,ARKHANGELSK                    ,29
201710   ,ALTAI                          ,53
201703   ,VLADIMIR VLADIMIROVICH PUTIN   ,2
201711   ,RUSSIE                         ,23
201606   ,ULYANOVSK                      ,70
201901   ,KARACHAY CHERKESS              ,1
201506   ,IRKUTSK                        ,63
201604   ,MUHANNAD                       ,50
201911   ,KOMI REPUBLIC                  ,4
201703   ,MIKHAIL KASYANOV               ,6
202002   ,CHUVASH                        ,8
201706   ,SERGEY KIRIYENKO               ,3
201907   ,KOLA PENINSULA                 ,7
201601   ,KAMCHATKA                      ,30
201903   ,SIBERIA                        ,232
201903   ,VOLGA                          ,56
201903   ,TOMSK                          ,20
201903   ,PENZA                          ,13
201804   ,RUSSLAND                       ,16
201512   ,STALINGRAD                     ,56
201507   ,RYAZAN                         ,24
201508   ,SMOLENSK                       ,54
201811   ,MUHANNAD                       ,19
201605   ,VOLOGDA                        ,47
201904   ,MOSKVA                         ,14
201703   ,TSARITSYN                      ,2
201807   ,VLADIMIR PUTIN                 ,9995
201807   ,SAMARA                         ,136
201807   ,LADOGA                         ,9
201502   ,OMSK                           ,19
201810   ,IVANOVO                        ,39
201905   ,STALINGRAD                     ,49
201905   ,GORKI                          ,3
201809   ,KHAKASSIA                      ,52
201705   ,PRIMORSKY                      ,2
201508   ,BRYANSK                        ,47
201803   ,MIKHAIL LESIN                  ,13
201502   ,KHABAROVSK                     ,1
201510   ,KAMCHATKA                      ,22
201806   ,KIROV                          ,38
201806   ,ST. PETERSBURG                 ,21
201712   ,BELGOROD                       ,23
201712   ,KALMYKIA                       ,6
201712   ,STALINGRAD                     ,21
201701   ,IBN AL KHATTAB                 ,1
201601   ,IGOR SECHIN                    ,9
201607   ,ORENBURG                       ,41
201607   ,BURYAT                         ,12
201607   ,ARKHANGELSK                    ,25
201607   ,CHEREPOVETS                    ,7
201504   ,ASTRAKHAN                      ,34
201807   ,CHEREPOVETS                    ,5
201807   ,INGUSHETIA                     ,14
201912   ,CHUKOTKA                       ,26
201912   ,SAKHALIN                       ,46
201807   ,NEVA RIVER                     ,4
201508   ,PENZA                          ,30
201712   ,VIKTOR CHERNOMYRDIN            ,6
201906   ,LAKE ONEGA                     ,3
201802   ,MORDOVIA                       ,1
201904   ,CHEREPOVETS                    ,6
201511   ,VLADIMIR VLADIMIROVICH PUTIN   ,4
201902   ,KALUGA                         ,52
201902   ,ROSTOV ON DON                  ,36
201812   ,KRASNOYARSK                    ,67
201812   ,KALININGRAD                    ,76
201812   ,TAMBOV                         ,16
201502   ,YAKUTIA                        ,7
201802   ,VLADIMIR VLADIMIROVICH PUTIN   ,4
201902   ,KABARDINO BALKAR               ,2
201907   ,PETROGRAD                      ,6
201501   ,CHELYABINSK                    ,1
201509   ,SERGEY KIRIYENKO               ,2
201504   ,NIZHNIY NOVGOROD               ,2
201811   ,SANKT PETERBURG                ,2
202004   ,OPEN JOINT STOCK COMPANY       ,2
201807   ,URAL MOUNTAINS                 ,1
201905   ,SERGEY SOBYANIN                ,2
201506   ,KHANTY MANSI                   ,1
201605   ,MMC NORILSK NICKEL             ,1
201606   ,ROSSIYSKAYA                    ,4
201510   ,BORIS GRYZLOV                  ,2
201709   ,TAMBOV                         ,4
201606   ,IBN AL KHATTAB                 ,7
201807   ,NIZHNI NOVGOROD                ,1
201912   ,URAL MOUNTAINS                 ,3
201804   ,VLADIMIR FILIPPOV              ,1
202004   ,ROSTOV                         ,113
202004   ,SAKHA                          ,9
202004   ,ULYANOVSK                      ,26
202003   ,PSKOV                          ,260
202003   ,KHABAROVSK                     ,29
202003   ,KALININGRAD                    ,80
201702   ,MAGADAN                        ,12
201702   ,MIKHAIL GORBACHEV              ,120
201707   ,BORIS GRYZLOV                  ,11
201707   ,KAMCHATKA                      ,38
201707   ,ORENBURG                       ,24
201704   ,LIPETSK                        ,42
201611   ,SIBERIA                        ,199
201611   ,CHUKOTKA                       ,4
201703   ,BRYANSK                        ,50
201703   ,KHANTY MANSI                   ,2
201701   ,GROZNY                         ,90
201701   ,MIKHAIL FRADKOV                ,1
201709   ,RUSSIAN FEDERATION             ,404
201610   ,VOLGA                          ,43
201610   ,YEVGENY PRIMAKOV               ,11
201610   ,IGOR SHUVALOV                  ,21
201708   ,KIROV                          ,62
201707   ,STALINGRAD                     ,33
201707   ,VLADIMIR VLADIMIROVICH PUTIN   ,6
201705   ,VLADIMIR PUTIN                 ,6466
201705   ,KAZAN                          ,168
201706   ,ROSSIYSKAYA                    ,9
201609   ,KAZAN                          ,125
201612   ,KHABAROVSK                     ,89
201707   ,KURGAN                         ,9
201901   ,CHECHNYA                       ,346
201901   ,YEKATERINBURG                  ,252
201901   ,NEVA                           ,35
201705   ,BELGOROD                       ,17
201612   ,SERGEY SHOYGU                  ,37
201701   ,ELVIRA NABIULLINA              ,21
201706   ,NIZHNI NOVGOROD                ,3
201803   ,ALTAI                          ,42
201803   ,SAKHA                          ,12
201710   ,VOLGA RIVER                    ,6
201710   ,SVERDLOVSK                     ,63
201711   ,IGOR SHUVALOV                  ,16
201609   ,KHANTY MANSI                   ,2
201801   ,CHECHNYA                       ,263
201805   ,MIKHAIL GORBACHEV              ,90
201804   ,YAROSLAVL                      ,43
201804   ,NOVOSIBIRSK                    ,184
201804   ,ADYGEA                         ,11
201804   ,EVRAZ                          ,7
201510   ,MIKHAIL LESIN                  ,5
201711   ,EVRAZ                          ,8
201710   ,VALENTINA MATVIYENKO           ,65
201710   ,KALMYKIA                       ,6
201801   ,IGOR SECHIN                    ,28
201805   ,ADYGEA                         ,9
201805   ,PENZA                          ,18
201605   ,BELGOROD                       ,37
201504   ,VLADIVOSTOK                    ,74
201505   ,SAKHALIN                       ,29
201502   ,NOVOSIBIRSK                    ,39
201504   ,BRYANSK                        ,46
201505   ,KIROV                          ,45
202002   ,YEKATERINBURG                  ,230
202002   ,SARATOV                        ,61
201802   ,VLADIMIR                       ,1486
201801   ,MORDOVIA                       ,4
201603   ,BASHKORTOSTAN                  ,61
201506   ,TOMSK                          ,47
201503   ,RUSSIAN FEDERATION             ,312
201510   ,BRYANSK                        ,73
201911   ,LIPETSK                        ,7
201907   ,RYAZAN                         ,32
201911   ,PENZA                          ,19
201712   ,MURMANSK                       ,65
201712   ,ALTAI                          ,51
201903   ,KOLA PENINSULA                 ,4
201505   ,SARATOV                        ,15
201908   ,ADYGEA                         ,5
201811   ,INGUSHETIA                     ,71
201601   ,KURGAN                         ,21
201904   ,IRKUTSK                        ,98
201703   ,AMUR OBLAST                    ,2
201807   ,CHECHEN REPUBLIC               ,39
201510   ,ST. PETERSBURG                 ,17
201712   ,ROSTOV ON DON                  ,3
201607   ,KAZAN                          ,137
201607   ,ALTAI                          ,68
201912   ,NOVGOROD                       ,98
201510   ,MORDOVIA                       ,10
201906   ,KALININGRAD                    ,103
201506   ,YURIY USHAKOV                  ,2
202001   ,KAMCHATKA                      ,30
201906   ,RUSSLAND                       ,8
201809   ,IGOR SHUVALOV                  ,3
201808   ,ROSSIJA                        ,2
201902   ,UDMURT                         ,1
201902   ,LENINGRAD                      ,158
201902   ,INGUSHETIA                     ,75
201902   ,IVANOVO                        ,40
202001   ,DMITRIY KOZAK                  ,2
201509   ,URAL MOUNTAINS                 ,3
201910   ,RUSSIE                         ,79
201507   ,SERGEY IVANOV                  ,3
201910   ,INGUSHETIA                     ,20
201504   ,ONEGA                          ,1
201907   ,SERGEY SHOYGU                  ,2
201505   ,MIKHAIL KASYANOV               ,4
202003   ,MECHEL                         ,3
201603   ,RUSSLAND                       ,2
201506   ,ULYANOVSK                      ,6
201905   ,LADOGA                         ,2
201806   ,NORTH OSSETIA ALANIA           ,1
201911   ,ONEGA                          ,2
201511   ,MOBILE TELESYSTEMS             ,5
201603   ,MIKHAIL KASYANOV               ,3
201508   ,SERGEY KISLYAK                 ,2
201511   ,NIKOLAY PATRUSHEV              ,3
201905   ,ONEGA                          ,1
201709   ,NENETS AUTONOMOUS OKRUG        ,9
201804   ,SERGEY LEBEDEV                 ,2
201607   ,TULA OBLAST                    ,1
201503   ,VLADIMIR VLADIMIROVICH PUTIN   ,1
201606   ,YAMALO NENETS                  ,1
201708   ,ST PETERSBURG                  ,646
201707   ,KEMEROVO                       ,30
201707   ,LIPETSK                        ,23
201704   ,NOVOSIBIRSK                    ,179
201703   ,VLADIMIR PUTIN                 ,4682
201611   ,TOMSK                          ,65
201611   ,MIKHAIL GORBACHEV              ,103
201611   ,VALENTINA MATVIYENKO           ,50
201704   ,ELVIRA NABIULLINA              ,4
201612   ,SAMARA                         ,285
201608   ,STALINGRAD                     ,65
201610   ,MIKHAIL GORBACHEV              ,135
201610   ,ST. PETERSBURG                 ,21
201706   ,SERGEY LAVROV                  ,252
201706   ,YAKUTIA                        ,30
201706   ,KHABAROVSK                     ,68
201709   ,ST. PETERSBURG                 ,42
201709   ,OMSK                           ,192
201605   ,RUSSIA                         ,74324
201709   ,NALCHIK                        ,4
201612   ,ARKHANGELSK                    ,24
201901   ,SMOLENSK                       ,48
201705   ,YURIY CHAYKA                   ,1
201609   ,SERGEY FRANK                   ,3
201803   ,ULYANOVSK                      ,25
201711   ,KHABAROVSK                     ,101
201711   ,NOVOSIBIRSK                    ,176
201701   ,NALCHIK                        ,6
201805   ,SAMARA                         ,145
201804   ,SVERDLOVSK                     ,84
201804   ,KEMEROVO                       ,317
201804   ,LIPETSK                        ,13
201711   ,NEVA                           ,32
201805   ,GROZNY                         ,54
201605   ,TYUMEN                         ,166
201605   ,DAGESTAN                       ,385
201605   ,VORONEZH                       ,64
201605   ,CHUVASHIA                      ,12
201512   ,RUSSIAN FEDERATION             ,1681
201507   ,SAMARA                         ,343
201506   ,OMSK                           ,74
201603   ,YAKUTIA                        ,72
202002   ,OMSK                           ,128
202001   ,STAVROPOL                      ,54
201711   ,BRYANSK                        ,40
201509   ,VORONEZH                       ,98
201505   ,VALENTINA MATVIYENKO           ,19
201911   ,DAGESTAN                       ,105
201911   ,STALINGRAD                     ,37
201811   ,RUSSIA                         ,94271
201805   ,ROSTOV ON DON                  ,14
201607   ,YAKUTIA                        ,29
201907   ,ALTAI                          ,53
201807   ,URALS                          ,72
201907   ,STAVROPOL                      ,74
201903   ,EVRAZ                          ,28
201903   ,LIPETSK                        ,31
201903   ,OMSK                           ,83
201903   ,SERGEY LAVROV                  ,119
201505   ,MIKHAIL GORBACHEV              ,53
201502   ,SERGEY LEBEDEV                 ,9
201508   ,MAGADAN                        ,19
201908   ,RUSSIA                         ,62001
201509   ,CHEREPOVETS                    ,10
201602   ,KURGAN                         ,24
201904   ,SMOLENSK                       ,69
201904   ,URALS                          ,97
201810   ,ALTAI                          ,68
202005   ,VORONEZH                       ,6
201806   ,MAGADAN                        ,12
201809   ,KALUGA                         ,50
201804   ,ORENBURG                       ,31
201908   ,SERGEY SHOYGU                  ,6
201908   ,KAMCHATKA                      ,22
201503   ,ROSTOV                         ,42
201506   ,NEVA                           ,23
201907   ,GORKY                          ,9
201909   ,KHABAROVSK                     ,61
201912   ,KAZAN                          ,93
201604   ,NALCHIK                        ,17
201508   ,INGUSHETIA                     ,38
201712   ,YEVGENY PRIMAKOV               ,5
201808   ,SAKHALIN                       ,35
201808   ,VOLGOGRAD                      ,53
201511   ,ROSTOV ON DON                  ,7
201808   ,SERGEY KISLYAK                 ,21
201808   ,PETROGRAD                      ,9
